"CustomerID","Recency","Frequency","Monetary","Cluster","CustomerGroup"
13140,107,3,423.72,1,"Inactive Customers"
13141,84,5,2388.75,4,"Regular Customers"
13142,18,1,307.09,2,"Occasional Customers"
13144,332,1,110.95,1,"Inactive Customers"
13145,39,4,618.52,4,"Regular Customers"
13146,25,1,228.91,2,"Occasional Customers"
13147,9,4,712.8,2,"Occasional Customers"
13148,28,12,3707.12,3,"High-Value Customers"
13149,13,4,1676.06,4,"Regular Customers"
13151,295,1,1257.87,1,"Inactive Customers"
13153,5,1,486.22,2,"Occasional Customers"
13155,32,4,971.76,4,"Regular Customers"
13157,48,4,1741.22,4,"Regular Customers"
13158,94,4,1201.06,4,"Regular Customers"
13159,8,4,1437.85,4,"Regular Customers"
13160,21,1,91.8,2,"Occasional Customers"
13161,312,1,112.75,1,"Inactive Customers"
13162,121,4,1688.29,4,"Regular Customers"
13165,45,2,1021.48,4,"Regular Customers"
13166,282,1,417.2,1,"Inactive Customers"
13167,18,4,791.33,4,"Regular Customers"
13168,35,4,1319.19,4,"Regular Customers"
13169,63,2,712.88,4,"Regular Customers"
13170,26,1,116.01,2,"Occasional Customers"
13171,21,3,468.41,2,"Occasional Customers"
13173,3,2,353.65,2,"Occasional Customers"
13174,15,3,2817.03,4,"Regular Customers"
13176,45,1,492.84,1,"Inactive Customers"
13177,64,1,282.45,1,"Inactive Customers"
13178,25,11,5725.47,3,"High-Value Customers"
13182,44,1,121.18,1,"Inactive Customers"
13183,7,9,3957.78,3,"High-Value Customers"
13184,14,10,1701.29,3,"High-Value Customers"
13185,267,1,71.4,1,"Inactive Customers"
13186,39,3,1575.89,4,"Regular Customers"
13187,336,1,236.02,1,"Inactive Customers"
13188,10,1,114.6,2,"Occasional Customers"
13189,18,2,260.68,2,"Occasional Customers"
13192,94,2,911.94,4,"Regular Customers"
13193,60,1,117.88,1,"Inactive Customers"
13194,135,1,60.7,1,"Inactive Customers"
13196,10,4,1797.78,4,"Regular Customers"
13198,9,6,3401.24,3,"High-Value Customers"
13199,3,38,9817.12,3,"High-Value Customers"
13200,18,4,870.09,4,"Regular Customers"
13203,9,4,869.46,2,"Occasional Customers"
13207,14,2,250.26,2,"Occasional Customers"
13208,58,6,1223.9,4,"Regular Customers"
13209,29,8,5891.61,3,"High-Value Customers"
13210,93,1,353.48,1,"Inactive Customers"
13211,9,3,1197.42,2,"Occasional Customers"
13212,19,3,788.08,2,"Occasional Customers"
13213,56,5,1520.58,4,"Regular Customers"
13216,267,1,333.74,1,"Inactive Customers"
13217,121,3,533.98,1,"Inactive Customers"
13218,126,1,62.64,1,"Inactive Customers"
13220,77,4,819.29,4,"Regular Customers"
13221,239,2,847.41,1,"Inactive Customers"
13223,199,2,163.2,1,"Inactive Customers"
13224,59,2,2155.95,4,"Regular Customers"
13225,2,7,6463.84,3,"High-Value Customers"
13226,272,1,108.21,1,"Inactive Customers"
13227,201,1,257.7,1,"Inactive Customers"
13228,80,1,358,1,"Inactive Customers"
13229,225,1,160.95,1,"Inactive Customers"
13230,3,14,2806.97,3,"High-Value Customers"
13232,12,7,1357.6,3,"High-Value Customers"
13233,73,2,605.12,1,"Inactive Customers"
13235,211,1,1031.07,1,"Inactive Customers"
13236,24,2,744.85,2,"Occasional Customers"
13238,16,4,700.73,2,"Occasional Customers"
13239,261,1,329.56,1,"Inactive Customers"
13240,95,4,663.65,4,"Regular Customers"
13242,111,3,270.4,1,"Inactive Customers"
13243,202,1,600.07,1,"Inactive Customers"
13244,92,1,121.74,1,"Inactive Customers"
13245,50,1,430.5,1,"Inactive Customers"
13246,17,6,1987.3,4,"Regular Customers"
13247,17,4,501.12,2,"Occasional Customers"
13248,124,2,465.68,1,"Inactive Customers"
13249,91,3,711.41,4,"Regular Customers"
13253,156,2,1030.4,4,"Regular Customers"
13255,8,2,399.51,2,"Occasional Customers"
13258,11,3,698.58,2,"Occasional Customers"
13259,61,1,292.32,1,"Inactive Customers"
13260,60,1,557.62,1,"Inactive Customers"
13261,268,2,944.1,1,"Inactive Customers"
13262,262,1,200.29,1,"Inactive Customers"
13263,0,35,7454.07,3,"High-Value Customers"
13265,52,5,2107.66,4,"Regular Customers"
13266,10,12,3834.26,3,"High-Value Customers"
13267,2,19,4521.49,3,"High-Value Customers"
13268,17,11,3214.69,3,"High-Value Customers"
13269,0,15,5346.23,3,"High-Value Customers"
13270,365,1,590,1,"Inactive Customers"
13271,36,1,217.38,1,"Inactive Customers"
13272,30,2,276.56,2,"Occasional Customers"
13273,112,1,138.98,1,"Inactive Customers"
13276,63,2,590.93,1,"Inactive Customers"
13277,15,4,258.4,2,"Occasional Customers"
13278,40,1,542.73,2,"Occasional Customers"
13279,77,1,137.75,1,"Inactive Customers"
13280,121,3,814.86,4,"Regular Customers"
13282,17,3,1132.14,4,"Regular Customers"
13283,59,2,93.66,1,"Inactive Customers"
13284,330,1,201.19,1,"Inactive Customers"
13285,22,4,2709.12,4,"Regular Customers"
13291,155,1,361.11,1,"Inactive Customers"
13292,38,2,578.94,2,"Occasional Customers"
13294,189,2,873.74,1,"Inactive Customers"
13295,359,1,201.2,1,"Inactive Customers"
13296,136,1,87.4,1,"Inactive Customers"
13297,7,4,2089.85,4,"Regular Customers"
13298,0,1,360,2,"Occasional Customers"
13299,267,1,142.5,1,"Inactive Customers"
13300,168,1,371.89,1,"Inactive Customers"
13301,103,4,618.09,4,"Regular Customers"
13302,154,1,63.75,1,"Inactive Customers"
13304,350,1,300.42,1,"Inactive Customers"
13305,3,10,2000.86,3,"High-Value Customers"
13307,119,1,15,1,"Inactive Customers"
13308,22,3,1385.51,4,"Regular Customers"
13309,6,5,1456.79,3,"High-Value Customers"
13310,27,3,1132.03,4,"Regular Customers"
13311,3,2,598.57,2,"Occasional Customers"
13313,21,5,1555.32,4,"Regular Customers"
13314,1,3,775.94,2,"Occasional Customers"
13316,36,4,5977.73,4,"Regular Customers"
13317,65,6,2273.68,4,"Regular Customers"
13318,0,3,640.76,2,"Occasional Customers"
13319,4,26,10845.55,3,"High-Value Customers"
13320,77,4,1548.7,4,"Regular Customers"
13321,71,2,567.36,1,"Inactive Customers"
13322,16,1,199.48,2,"Occasional Customers"
13323,2,5,787.85,2,"Occasional Customers"
13324,35,10,7121.95,3,"High-Value Customers"
13325,81,1,675.3,1,"Inactive Customers"
13327,38,8,3627.77,4,"Regular Customers"
13328,315,1,1308.48,1,"Inactive Customers"
13329,31,2,789,2,"Occasional Customers"
13330,92,3,1140.93,4,"Regular Customers"
13332,13,1,350.9,2,"Occasional Customers"
13334,81,3,3536.82,4,"Regular Customers"
13336,76,1,795.12,1,"Inactive Customers"
13338,157,1,487.02,1,"Inactive Customers"
13339,200,1,860.12,1,"Inactive Customers"
13340,44,7,10736.48,3,"High-Value Customers"
13341,260,1,775.85,1,"Inactive Customers"
13343,177,1,353.43,1,"Inactive Customers"
13344,67,3,2543.72,4,"Regular Customers"
13345,287,1,389.5,1,"Inactive Customers"
13347,69,1,341.36,1,"Inactive Customers"
13348,63,1,233.76,1,"Inactive Customers"
13349,10,1,247.32,2,"Occasional Customers"
13350,15,2,979.12,2,"Occasional Customers"
13351,65,1,373.94,1,"Inactive Customers"
13352,59,1,397.98,1,"Inactive Customers"
13354,70,1,743.53,1,"Inactive Customers"
13355,121,1,674.7,1,"Inactive Customers"
13356,79,1,768.24,1,"Inactive Customers"
13357,256,1,609.95,1,"Inactive Customers"
13358,268,1,439.03,1,"Inactive Customers"
13359,63,1,439.56,1,"Inactive Customers"
13362,8,4,3090.74,3,"High-Value Customers"
13363,17,2,992.5,2,"Occasional Customers"
13364,70,1,134.96,1,"Inactive Customers"
13365,33,2,2225.37,4,"Regular Customers"
13366,49,1,56.16,1,"Inactive Customers"
13368,256,2,623.4,1,"Inactive Customers"
13369,365,1,308.28,1,"Inactive Customers"
13370,371,1,754.87,1,"Inactive Customers"
13372,89,1,378.64,1,"Inactive Customers"
13373,60,3,3312.25,4,"Regular Customers"
13375,88,1,778.65,1,"Inactive Customers"
13376,98,3,1019.76,4,"Regular Customers"
13379,25,3,572.56,2,"Occasional Customers"
13381,31,6,3639.31,4,"Regular Customers"
13382,280,1,222.99,1,"Inactive Customers"
13384,30,7,4151.93,4,"Regular Customers"
13385,329,1,534.57,1,"Inactive Customers"
13388,130,2,677.1,1,"Inactive Customers"
13389,10,3,797.96,2,"Occasional Customers"
13390,74,1,544.08,1,"Inactive Customers"
13391,203,1,59.8,1,"Inactive Customers"
13394,1,8,2520.02,3,"High-Value Customers"
13395,184,1,307.72,1,"Inactive Customers"
13396,28,2,1360.99,4,"Regular Customers"
13397,72,5,1544.13,4,"Regular Customers"
13398,191,1,457.34,1,"Inactive Customers"
13402,126,2,621.23,1,"Inactive Customers"
13403,17,1,75,2,"Occasional Customers"
13404,0,2,252.49,2,"Occasional Customers"
13405,73,3,572.451,4,"Regular Customers"
13408,1,62,28117.04,3,"High-Value Customers"
13410,23,5,1003.06,4,"Regular Customers"
13411,106,1,213.55,1,"Inactive Customers"
13414,133,3,1390.5,4,"Regular Customers"
13416,43,2,712.5,4,"Regular Customers"
13417,4,2,640.83,2,"Occasional Customers"
13418,11,18,6127.43,3,"High-Value Customers"
13419,63,1,221.06,1,"Inactive Customers"
13420,149,2,159.85,1,"Inactive Customers"
13421,39,2,1851.08,4,"Regular Customers"
13422,63,1,2626.3,4,"Regular Customers"
13425,107,3,1624.21,4,"Regular Customers"
13426,0,10,3641.32,3,"High-Value Customers"
13427,18,3,582.6,2,"Occasional Customers"
13428,9,1,218.47,2,"Occasional Customers"
13429,10,4,1006.8,2,"Occasional Customers"
13430,18,2,679.45,2,"Occasional Customers"
13431,66,2,1269.1,4,"Regular Customers"
13434,73,2,534.24,1,"Inactive Customers"
13435,4,7,3809.89,3,"High-Value Customers"
13436,1,1,196.89,2,"Occasional Customers"
13437,13,7,3408.06,3,"High-Value Customers"
13439,254,1,283.71,1,"Inactive Customers"
13441,91,1,296.64,1,"Inactive Customers"
13447,22,3,1129.14,4,"Regular Customers"
13448,16,6,3539.37,3,"High-Value Customers"
13449,23,1,291.88,2,"Occasional Customers"
13450,26,6,2043.72,4,"Regular Customers"
13451,25,5,2976.15,4,"Regular Customers"
13452,258,2,590,1,"Inactive Customers"
13453,165,2,356.98,1,"Inactive Customers"
13455,24,2,1058.34,2,"Occasional Customers"
13456,17,6,1766.72,4,"Regular Customers"
13458,6,14,9646.57,3,"High-Value Customers"
13460,28,2,183.44,2,"Occasional Customers"
13461,38,3,1445,4,"Regular Customers"
13462,252,1,151.5,1,"Inactive Customers"
13464,57,1,674.68,1,"Inactive Customers"
13466,183,1,307.9,1,"Inactive Customers"
13467,10,2,1083.71,2,"Occasional Customers"
13468,1,37,5704.97,3,"High-Value Customers"
13470,98,2,165,1,"Inactive Customers"
13471,0,4,2531.58,3,"High-Value Customers"
13473,60,2,422.64,1,"Inactive Customers"
13474,235,1,229.59,1,"Inactive Customers"
13475,190,4,1431.78,4,"Regular Customers"
13476,178,2,1238.47,4,"Regular Customers"
13477,37,6,1454.58,4,"Regular Customers"
13479,200,2,300.95,1,"Inactive Customers"
13481,45,5,1804.56,4,"Regular Customers"
13482,231,1,184.64,1,"Inactive Customers"
13483,65,1,140.34,1,"Inactive Customers"
13484,240,1,313.8,1,"Inactive Customers"
13485,232,1,454.24,1,"Inactive Customers"
13486,77,3,1122.41,4,"Regular Customers"
13487,57,3,575.4,4,"Regular Customers"
13488,16,13,8968.31,3,"High-Value Customers"
13489,104,4,449.52,4,"Regular Customers"
13491,51,10,1215.82,4,"Regular Customers"
13492,135,3,1269.84,4,"Regular Customers"
13493,274,2,618.63,1,"Inactive Customers"
13494,311,1,316.26,1,"Inactive Customers"
13495,7,5,2044.87,3,"High-Value Customers"
13496,10,2,653.33,2,"Occasional Customers"
13497,282,2,348.05,1,"Inactive Customers"
13499,17,5,1159.11,4,"Regular Customers"
13500,22,3,1166.77,4,"Regular Customers"
13501,287,1,1340.32,1,"Inactive Customers"
13502,16,3,292,2,"Occasional Customers"
13503,70,1,216.85,1,"Inactive Customers"
13504,63,1,295.93,1,"Inactive Customers"
13505,72,4,4393.63,4,"Regular Customers"
13506,315,2,458.52,1,"Inactive Customers"
13507,2,4,2479.16,3,"High-Value Customers"
13508,243,1,110.97,1,"Inactive Customers"
13509,8,7,979.72,3,"High-Value Customers"
13510,0,4,1791.56,3,"High-Value Customers"
13512,260,1,251.21,1,"Inactive Customers"
13513,126,1,205.1,1,"Inactive Customers"
13514,73,1,152.2,1,"Inactive Customers"
13515,72,4,891.12,4,"Regular Customers"
13516,20,3,1389.41,4,"Regular Customers"
13517,59,3,2128.42,4,"Regular Customers"
13518,85,1,659.44,1,"Inactive Customers"
13519,77,1,122.75,1,"Inactive Customers"
13520,58,6,3624.35,4,"Regular Customers"
13521,0,3,1093.65,2,"Occasional Customers"
13522,29,1,125.8,2,"Occasional Customers"
13523,32,5,3964.88,4,"Regular Customers"
13524,40,5,680.18,4,"Regular Customers"
13525,14,2,628.78,2,"Occasional Customers"
13527,33,7,2287.51,4,"Regular Customers"
13529,78,2,307.76,1,"Inactive Customers"
13531,204,2,483.8,1,"Inactive Customers"
13532,33,1,210.31,2,"Occasional Customers"
13533,182,3,270.79,1,"Inactive Customers"
13534,1,25,5870.08,3,"High-Value Customers"
13536,0,7,3448.29,3,"High-Value Customers"
13538,42,7,1280.85,4,"Regular Customers"
13539,85,3,631.34,4,"Regular Customers"
13544,39,2,291.41,2,"Occasional Customers"
13546,11,3,626.99,2,"Occasional Customers"
13548,95,2,682.41,1,"Inactive Customers"
13549,25,7,918.2,4,"Regular Customers"
13551,318,1,91.8,1,"Inactive Customers"
13552,65,12,3740.07,3,"High-Value Customers"
13555,73,4,4149.28,4,"Regular Customers"
13557,27,2,584.06,2,"Occasional Customers"
13558,5,4,605.06,2,"Occasional Customers"
13560,6,1,174.37,2,"Occasional Customers"
13561,215,1,141.86,1,"Inactive Customers"
13562,81,3,1799.33,4,"Regular Customers"
13563,83,2,777.53,4,"Regular Customers"
13564,143,3,1749.02,4,"Regular Customers"
13565,18,2,240.22,2,"Occasional Customers"
13566,40,2,874.71,4,"Regular Customers"
13568,172,1,192.85,1,"Inactive Customers"
13569,16,2,373.75,2,"Occasional Customers"
13570,242,1,239.49,1,"Inactive Customers"
13571,12,12,2092.32,3,"High-Value Customers"
13572,205,1,1384.25,1,"Inactive Customers"
13573,49,2,294.4,1,"Inactive Customers"
13575,22,5,732.07,4,"Regular Customers"
13576,9,18,6717.34,3,"High-Value Customers"
13577,24,4,1687.6,4,"Regular Customers"
13579,14,2,467.04,2,"Occasional Customers"
13581,308,1,118,1,"Inactive Customers"
13583,155,1,781.03,1,"Inactive Customers"
13584,306,1,142.4,1,"Inactive Customers"
13587,63,1,712.4,1,"Inactive Customers"
13588,15,9,2478.95,3,"High-Value Customers"
13589,14,2,379.65,2,"Occasional Customers"
13590,10,6,1981.92,3,"High-Value Customers"
13591,64,3,1117.13,4,"Regular Customers"
13592,35,4,247.96,2,"Occasional Customers"
13593,107,5,2037.08,4,"Regular Customers"
13594,52,1,396.97,1,"Inactive Customers"
13596,5,2,697.04,2,"Occasional Customers"
13598,46,1,180.17,1,"Inactive Customers"
13599,0,21,5153.67,3,"High-Value Customers"
13600,311,1,219.52,1,"Inactive Customers"
13601,44,2,693.32,4,"Regular Customers"
13602,64,1,428.89,1,"Inactive Customers"
13603,25,1,164.34,2,"Occasional Customers"
13606,28,3,280.54,2,"Occasional Customers"
13607,39,1,678.01,2,"Occasional Customers"
13610,11,7,1131.88,4,"Regular Customers"
13611,88,3,1171.8,4,"Regular Customers"
13614,23,4,1610.46,4,"Regular Customers"
13615,318,1,417.69,1,"Inactive Customers"
13617,39,3,544.18,4,"Regular Customers"
13618,173,1,177.34,1,"Inactive Customers"
13621,116,1,213.85,1,"Inactive Customers"
13623,30,5,747.78,4,"Regular Customers"
13626,252,1,257.23,1,"Inactive Customers"
13627,58,5,1638.47,4,"Regular Customers"
13629,22,11,7792.36,3,"High-Value Customers"
13630,4,7,2031.78,3,"High-Value Customers"
13631,99,11,3070.42,4,"Regular Customers"
13632,24,5,2121.27,4,"Regular Customers"
13634,32,5,1575.16,4,"Regular Customers"
13635,67,1,1071.03,1,"Inactive Customers"
13636,36,5,949.12,4,"Regular Customers"
13637,51,3,810.5,4,"Regular Customers"
13638,15,1,122.64,2,"Occasional Customers"
13639,73,1,1033.34,1,"Inactive Customers"
13642,215,1,354.8,1,"Inactive Customers"
13643,30,3,519.44,2,"Occasional Customers"
13644,15,4,2624.26,4,"Regular Customers"
13645,119,1,252.1,1,"Inactive Customers"
13647,9,4,1678.12,4,"Regular Customers"
13649,256,2,346.6,1,"Inactive Customers"
13650,16,6,1836.34,4,"Regular Customers"
13651,34,2,94.2,1,"Inactive Customers"
13652,45,3,1095.08,4,"Regular Customers"
13654,42,6,2707.33,4,"Regular Customers"
13655,113,2,932.97,4,"Regular Customers"
13656,164,2,379.65,1,"Inactive Customers"
13657,10,2,382.14,2,"Occasional Customers"
13658,9,5,2639.17,3,"High-Value Customers"
13659,205,2,1573.2,4,"Regular Customers"
13662,85,3,897.76,4,"Regular Customers"
13663,178,1,189.47,1,"Inactive Customers"
13666,59,3,84.65,1,"Inactive Customers"
13667,148,1,305.02,1,"Inactive Customers"
13668,2,21,6363.59,3,"High-Value Customers"
13669,50,2,218.55,1,"Inactive Customers"
13670,74,1,349.7,1,"Inactive Customers"
13672,300,2,186.39,1,"Inactive Customers"
13673,18,2,396.92,2,"Occasional Customers"
13675,150,2,486.82,1,"Inactive Customers"
13678,151,1,232.6,1,"Inactive Customers"
13680,0,4,3722.42,3,"High-Value Customers"
13681,17,4,827.83,4,"Regular Customers"
13682,186,1,59.5,1,"Inactive Customers"
13684,285,1,67.23,1,"Inactive Customers"
13685,2,7,3119.44,3,"High-Value Customers"
13686,182,1,72,1,"Inactive Customers"
13689,62,1,910,1,"Inactive Customers"
13690,58,1,172.25,1,"Inactive Customers"
13692,24,3,1488.32,4,"Regular Customers"
13694,3,50,65039.62,3,"High-Value Customers"
13695,30,15,2504.13,3,"High-Value Customers"
13697,38,1,151.3,1,"Inactive Customers"
13699,154,1,308.58,1,"Inactive Customers"
13700,25,10,2265.12,3,"High-Value Customers"
13703,317,1,99.5,1,"Inactive Customers"
13704,4,9,2308.06,3,"High-Value Customers"
13705,7,3,711.86,2,"Occasional Customers"
13706,302,1,330.79,1,"Inactive Customers"
13707,266,2,806.41,1,"Inactive Customers"
13708,270,1,296.88,1,"Inactive Customers"
13709,3,13,6328.05,3,"High-Value Customers"
13710,31,1,180.48,2,"Occasional Customers"
13711,218,2,252.06,1,"Inactive Customers"
13712,246,1,228.84,1,"Inactive Customers"
13715,280,5,1079.34,4,"Regular Customers"
13716,268,1,138.28,1,"Inactive Customers"
13717,31,6,1445.01,4,"Regular Customers"
13718,245,2,306.55,1,"Inactive Customers"
13719,14,5,1041.68,4,"Regular Customers"
13720,116,4,799.9,4,"Regular Customers"
13721,35,1,524.14,2,"Occasional Customers"
13722,131,3,2375.41,4,"Regular Customers"
13723,216,1,199.85,1,"Inactive Customers"
13725,49,8,1980.56,4,"Regular Customers"
13726,38,2,1079.66,4,"Regular Customers"
13727,28,2,333.48,2,"Occasional Customers"
13728,36,6,1016.14,4,"Regular Customers"
13730,135,2,752.6,1,"Inactive Customers"
13731,218,2,610.59,1,"Inactive Customers"
13732,27,1,491.86,2,"Occasional Customers"
13735,24,4,2885.24,4,"Regular Customers"
13736,4,2,731.9,2,"Occasional Customers"
13737,199,1,339.6,1,"Inactive Customers"
13739,17,1,216.9,2,"Occasional Customers"
13740,240,1,350.75,1,"Inactive Customers"
13741,71,3,668.43,4,"Regular Customers"
13742,16,12,3131.02,3,"High-Value Customers"
13743,2,7,1341.6,3,"High-Value Customers"
13744,94,2,1156.36,4,"Regular Customers"
13745,161,1,300.04,1,"Inactive Customers"
13747,373,1,79.6,1,"Inactive Customers"
13748,95,5,948.25,4,"Regular Customers"
13750,53,5,1647.26,4,"Regular Customers"
13751,287,1,296.25,1,"Inactive Customers"
13752,123,6,1186.28,4,"Regular Customers"
13753,287,1,741.26,1,"Inactive Customers"
13754,151,2,282.6,1,"Inactive Customers"
13755,3,9,2161.35,3,"High-Value Customers"
13756,1,14,5189.52,3,"High-Value Customers"
13758,11,7,3190.55,3,"High-Value Customers"
13759,32,2,659.41,2,"Occasional Customers"
13760,53,2,286.79,1,"Inactive Customers"
13761,49,2,1070.65,4,"Regular Customers"
13762,218,1,306.72,1,"Inactive Customers"
13763,62,1,1714.96,4,"Regular Customers"
13764,70,3,1521.76,4,"Regular Customers"
13767,1,37,17220.36,3,"High-Value Customers"
13769,1,10,2796.51,3,"High-Value Customers"
13771,63,4,2634.45,4,"Regular Customers"
13772,33,3,1132.13,4,"Regular Customers"
13774,81,1,345,1,"Inactive Customers"
13777,0,33,25977.16,3,"High-Value Customers"
13778,102,1,178.7,1,"Inactive Customers"
13780,6,2,360.01,2,"Occasional Customers"
13781,250,1,127.84,1,"Inactive Customers"
13782,12,6,912,4,"Regular Customers"
13784,9,11,2462.79,3,"High-Value Customers"
13786,366,1,230.4,1,"Inactive Customers"
13787,75,2,309.04,1,"Inactive Customers"
13790,3,1,348.8,2,"Occasional Customers"
13791,127,2,1516,4,"Regular Customers"
13792,65,2,195.55,1,"Inactive Customers"
13798,0,57,37153.85,3,"High-Value Customers"
13799,116,2,688.86,1,"Inactive Customers"
13800,309,1,558.32,1,"Inactive Customers"
13801,66,1,324.8,1,"Inactive Customers"
13802,138,3,4599.42,4,"Regular Customers"
13803,254,1,277.07,1,"Inactive Customers"
13804,30,7,2635.79,4,"Regular Customers"
